Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,28,Salaried,Bachelor,32294.02,634.7525789,West Coast,Savings,Delivery was postponed by 3 days,49.5,1,Phone,Basic,1
nan,50,Freelancer,High School,139390.58,640.9149413,West Coast,Checking,Excellent customer service experience,6.6,1,Email,Enterprise,0
nan,42,nan,High School,8865.06,717.1596302,West Coast,Savings,Delivery was postponed by 3 days,29.6,0,Phone,Basic,1
nan,42,Self-Employed,High School,51693.71,744.8664215,Midwest,Checking,Website UI/UX needs improvement,34.1,0,App,Basic,1
nan,,Freelancer,High School,47420.1,,Midwest,Joint,Return process was confusing,17.8,0,Email,Premium,0
nan,28,Freelancer,Associate,6455.95,,Southwest,Savings,Product grade surpassed hopes,20.3,3,Email,Basic,0
nan,50,Salaried,High School,44963.68,639.3581237,Southwest,Savings,Product standard transcended predictions,40,1,App,Basic,0
nan,28,Salaried,nan,61222.75,642.734823,Midwest,Checking,Website UI/UX needs improvement,,0,Email,Enterprise,0
nan,28,Freelancer,Master,5722.26,832.6967958,Midwest,Savings,Loyalty program perks are worthwhile,17,2,Email,Basic,0
nan,42,Self-Employed,High School,60610.83,781.6392136,Northeast,Savings,Return process was convoluted,9.8,0,Email,Basic,0
nan,28,Self-Employed,High School,272000.23,758.4485946,Northeast,Checking,Product grade surpassed hopes,21.3,2,Email,Basic,0
nan,50,Freelancer,Master,328028.71,687.0137665,Midwest,Savings,Billing challenges caused frustration,62.4,0,Email,Basic,0
nan,42,Freelancer,Master,64481.25,708.0996905,West Coast,Checking,Delivery was late by 3 days,18.2,0,Email,Enterprise,1
nan,28,Salaried,nan,61523.53,719.9161341,Midwest,Joint,Return process was overly complex,36.6,1,Email,Enterprise,1
nan,28,Salaried,nan,28575.62,785.7173057,Northeast,Savings,Billing concerns caused frustration,35.2,1,Text,Premium,1
nan,50,Salaried,,497113.48,740.1391383,Southwest,Checking,Product grade surpassed hopes,17,1,Phone,Premium,0
nan,61,Self-Employed,Associate,27244.28,746.2956901,Midwest,Checking,Return process was confusing,23.1,1,Email,Premium,0
nan,42,Salaried,High School,51265.71,711.6172532,Midwest,Savings,Product caliber transcended predictions,41.6,1,Email,Premium,0
nan,42,Self-Employed,Master,249.76,759.6332533,West Coast,Checking,Product standard transcended forecasts,34.3,0,App,Premium,0
nan,50,Salaried,High School,36516.21,735.1161374,Southwest,Joint,Product grade surpassed hopes,18.7,1,App,Basic,0
nan,50,Self-Employed,Master,6300.25,722.2011366,West Coast,Joint,Billing concerns caused frustration,32.4,1,App,Basic,1
nan,35,Salaried,Bachelor,115760.95,682.8457914,Southwest,Savings,Billing setbacks caused frustration,10.7,1,App,Basic,1
nan,50,Self-Employed,Master,69979.55,714.3214129,West Coast,Joint,Return process was difficult,4.2,0,Phone,Basic,0
nan,50,Self-Employed,High School,72167.87,666.0233648,Southwest,Savings,Billing problems caused frustration requiring immediate attention,25.7,0,Email,Enterprise,0
nan,50,Salaried,,28695.04,717.9930497,Midwest,Savings,Highly recommend this service to colleagues,10.5,0,App,Premium,0
nan,50,nan,Bachelor,143381.32,724.4455679,Midwest,Checking,Loyalty program incentives are beneficial,16,0,Phone,Basic,0
nan,,Salaried,nan,278.48,599.7740808,Midwest,Checking,Loyalty program perks are worthwhile,23,0,Phone,Basic,0
nan,28,Freelancer,High School,34498.69,708.483023,Northeast,Checking,Delivery was late by 3 days affecting my schedule,,1,Phone,Enterprise,0
ID_XXXX,,nan,nan,91573.29,661.2059898,Southwest,Checking,Technical support was ignoring,12.1,1,Phone,Premium,0
nan,42,Self-Employed,,202735.63,744.9319663,Southwest,Savings,Delivery was pushed back by 3 days,,1,Phone,Basic,1
nan,50,Unemployed,Master,22727.09,751.8579872,West Coast,Checking,Billing setbacks caused frustration,14.8,1,Email,Basic,0
nan,28,Salaried,Master,66208.46,698.6830091,Northeast,Checking,Return process was difficult,,0,Email,Basic,1
ID_XXXX,35,Self-Employed,Bachelor,65634.6,747.4511044,West Coast,Joint,Loyalty program advantages are profitable,34.8,0,Email,Premium,0
nan,50,Self-Employed,High School,176192.95,749.5533468,Northeast,Savings,Product caliber transcended predictions,10,1,Phone,Premium,0
nan,50,Salaried,High School,4406.19,708.514208,West Coast,Joint,Product standard transcended predictions,28.5,0,Text,Basic,0
nan,28,Self-Employed,,46960.25,796.7143488,Northeast,Joint,Delivery was held up by 3 days,26.2,0,Email,Basic,0
nan,42,Salaried,Master,17124.3,683.7462531,West Coast,Joint,Product excellence surpassed forecasts,20.6,0,Text,Basic,0
nan,28,Freelancer,,1850.26,793.5682852,West Coast,Checking,Return process was convoluted,26.5,1,Email,Premium,1
nan,,nan,,13517.72,708.7400285,Northeast,Savings,Highly recommend this service without hesitation,36.5,0,App,Enterprise,1
nan,61,Salaried,Associate,318708.15,677.8336823,Southwest,Joint,Highly recommend this service without hesitation,68.9,0,Email,Premium,0
nan,28,Salaried,High School,20559.68,702.4225762,West Coast,Joint,Product grade beat anticipations,43.5,2,Phone,Premium,0
nan,61,Self-Employed,Bachelor,232376.53,665.0305386,Northeast,Savings,Loyalty program incentives are beneficial,20.8,1,Email,Premium,1
nan,,Self-Employed,High School,19527.32,759.2278934,Northeast,Checking,Technical support was delayed causing inconvenience,6.9,0,Email,Basic,0
nan,35,Freelancer,High School,227624.61,639.8615511,Southwest,Joint,Website design needs improvement,16,1,Email,Basic,0
nan,50,Self-Employed,Associate,90364.58,789.4804277,Southwest,Savings,Return process was convoluted,32.8,2,Phone,Basic,0
nan,42,Salaried,Bachelor,10213.32,673.2066399,Southwest,Checking,Loyalty program advantages are worthwhile,39.5,0,Email,Basic,1
nan,50,Freelancer,High School,74126.03,761.8326686,Southwest,Checking,Billing setbacks caused frustration,27.3,1,App,Enterprise,1
nan,35,Unemployed,Associate,32595.77,721.2112931,West Coast,Checking,Billing problems caused frustration requiring immediate attention,25.3,2,Phone,Enterprise,0
nan,35,Self-Employed,,41066.43,,West Coast,Checking,Delivery was deferred by 3 days,24.4,0,Email,Basic,1
nan,42,Self-Employed,High School,49310.53,690.4978314,Midwest,Checking,Technical support was ignoring,54.6,2,Phone,Basic,1
nan,28,Salaried,High School,46699.46,737.6404,West Coast,Savings,Product caliber surpassed hopes,45.4,2,Email,Basic,0
nan,61,Salaried,,92732.3,726.7487144,Midwest,Checking,Loyalty program incentives are useful,24.6,0,Phone,Premium,0
nan,35,Salaried,High School,124321.48,,Midwest,Joint,Technical support was unavailable,50.5,0,Phone,Basic,0
nan,42,Self-Employed,Master,33936.33,671.8749999,West Coast,Savings,Product grade surpassed hopes,17.7,0,Email,Basic,1
ID_XXXX,61,nan,Associate,219454.91,692.9543944,Midwest,Joint,Return process was problematic,28.8,1,Phone,Premium,0
nan,42,Self-Employed,,236994.49,682.2501741,Southwest,Joint,Delivery was postponed by 3 days,33.6,0,Email,Enterprise,1
nan,42,Salaried,High School,3531.02,782.6405473,Midwest,Checking,Loyalty program incentives are beneficial,33.6,2,Email,Basic,0
nan,,Salaried,High School,1276.79,720.3507092,West Coast,Checking,Product grade outdid anticipations,12,0,Phone,Basic,1
nan,61,Salaried,Master,47047.55,681.0664326,Northeast,Savings,Return process was convoluted,,2,Email,Basic,0
nan,28,Freelancer,,75919.72,695.4615088,West Coast,Savings,Billing problems caused frustration requiring immediate attention,49.3,1,Email,Premium,0
nan,42,Self-Employed,High School,27675.85,694.7768458,Northeast,Joint,Website user experience needs improvement,22.3,2,Email,Basic,1
nan,,Salaried,,25526.62,705.5975264,Northeast,Checking,Delivery was pushed back by 3 days,53,2,Phone,Basic,1
nan,35,Self-Employed,Bachelor,96410.49,666.2335298,Midwest,Checking,Loyalty program incentives are useful,22.2,1,Email,Premium,1
nan,35,Salaried,High School,78247.65,679.3034445,Midwest,Joint,Website design needs improvement,9.7,0,Text,Basic,0
nan,28,Salaried,Bachelor,15546.33,758.3303456,Northeast,Checking,Product caliber transcended predictions,11.3,0,Phone,Basic,1
nan,28,Salaried,Associate,183471.91,729.2671552,Midwest,Savings,Product excellence surpassed forecasts,25.6,0,Phone,Enterprise,0
nan,50,Salaried,High School,96845.56,712.3831227,Southwest,Joint,Return process was problematic that needs resolution,13.9,1,Email,Premium,0
nan,50,Salaried,Bachelor,38277.25,720.1311409,West Coast,Checking,Product standard transcended predictions,40.9,1,Email,Premium,0
nan,,Salaried,Master,97820.22,717.7219622,Midwest,Joint,Product caliber transcended forecasts,21.9,1,Text,Basic,0
nan,50,Freelancer,,10159.14,709.5434448,Northeast,Checking,Competitive pricing compared to others,49.4,0,Email,Premium,0
nan,35,Freelancer,Associate,53685.43,745.8552419,Northeast,Checking,Technical support was delayed causing inconvenience,25.5,1,Email,Basic,1
nan,28,Freelancer,Bachelor,15734.07,742.1579993,West Coast,Checking,Billing difficulties caused frustration,55.7,2,Email,Basic,0
nan,,Unemployed,Associate,3596.69,641.4118513,Midwest,Savings,Delivery was held up by 3 days,37.5,1,Email,Basic,1
ID_XXXX,35,Salaried,Master,35103.53,713.4218907,Midwest,Joint,Competitive pricing compared to others,13.1,2,Email,Enterprise,0
ID_XXXX,35,Unemployed,Bachelor,13887.69,,Northeast,Savings,Billing challenges caused frustration,6.7,0,App,Enterprise,0
ID_XXXX,,Salaried,High School,85323.49,751.7788602,West Coast,Savings,Technical support was delayed causing inconvenience,8.5,2,Email,Premium,0
nan,42,Self-Employed,,95290.63,758.3833278,Northeast,Joint,Technical support was negligent,12.7,0,Text,Enterprise,1
nan,35,Self-Employed,Bachelor,13683.44,689.4610551,West Coast,Joint,Loyalty program perks are worthwhile,,1,Email,Basic,1
nan,61,Salaried,Associate,2118.28,714.1620522,Midwest,Checking,Return process was convoluted,3.8,0,Text,Basic,1
nan,,nan,PhD,133800.35,,Midwest,Checking,Technical support was unavailable,,0,Phone,Basic,1
nan,28,Salaried,Master,175.03,768.6394907,West Coast,Joint,Loyalty program incentives are advantageous,51.8,0,Email,Basic,0
nan,61,Salaried,High School,35824.27,755.483687,Northeast,Checking,Return process was confusing,22.3,0,Phone,Premium,0
ID_XXXX,35,Salaried,nan,58001.62,777.5042631,Northeast,Checking,Return process was overly complex,29.5,2,Email,Basic,1
nan,42,Salaried,Associate,145119.08,794.327207,Northeast,Joint,Website UI/UX needs improvement,25.4,1,Text,Basic,0
ID_XXXX,,Salaried,Master,155007.13,658.7945354,West Coast,Savings,Product caliber transcended forecasts,25.8,1,Text,Premium,0
nan,,Salaried,Master,109714.94,764.4022101,West Coast,Joint,Technical support was unavailable,30.2,0,Email,Basic,0
nan,35,Salaried,Bachelor,24135.97,793.9652222,Northeast,Joint,Loyalty program incentives are useful,12.4,1,Email,Basic,0
nan,35,Unemployed,Associate,108258.85,645.2711064,Northeast,Savings,Loyalty program incentives are advantageous,11.6,0,Phone,Basic,0
nan,28,Salaried,nan,24061.65,711.4394394,West Coast,Checking,Technical support was delayed affecting my schedule,7.2,1,Phone,Premium,0
nan,42,Salaried,,20533.67,701.8299008,West Coast,Savings,Website design needs improvement,64.2,0,Email,Enterprise,0
nan,28,Freelancer,,67332.38,762.7730932,Northeast,Savings,Technical support was negligent,2.5,1,Email,Premium,0
nan,42,nan,Associate,96548.17,600.3029467,Northeast,Joint,Product caliber transcended predictions,45.7,0,Text,Basic,0
nan,28,Salaried,PhD,4633.42,810.7978848,Midwest,Checking,Delivery was postponed by 3 days,12.3,0,Email,Basic,0
nan,42,Salaried,nan,5261.45,714.3731468,Southwest,Checking,Delivery was late by 3 days,42.2,1,Email,Basic,1
nan,28,nan,High School,130327.73,765.8047201,West Coast,Savings,Loyalty program privileges are worthwhile,51.2,0,Email,Basic,0
nan,61,Salaried,PhD,166814.9,716.9881381,Southwest,Joint,Loyalty program privileges are profitable,15.7,0,Email,Premium,0
nan,35,Self-Employed,High School,78833.68,744.6062525,West Coast,Savings,Product grade beat anticipations,40.9,1,Phone,Basic,1
nan,35,Salaried,nan,47605.52,603.9290871,Midwest,Checking,Technical support was delayed causing inconvenience,33.7,1,Phone,Basic,0
nan,61,nan,Bachelor,158641.79,700.7558814,West Coast,Checking,Loyalty program advantages are worthwhile,20.8,1,Phone,Basic,0
nan,50,nan,,110921.73,,West Coast,Joint,Loyalty program incentives are beneficial,62.9,0,Phone,Basic,1
nan,35,Unemployed,High School,73655.46,734.4366173,Southwest,Joint,Product grade beat anticipations,23.7,2,Text,Basic,0
nan,28,Salaried,High School,32750.96,638.1579454,Midwest,Savings,Loyalty program privileges are worthwhile,18.7,1,Email,Basic,1
nan,50,Self-Employed,High School,18754.44,723.0712447,Midwest,Joint,Billing difficulties caused frustration,37.7,1,Email,Premium,1
nan,35,Salaried,Master,46107.56,679.0628837,Midwest,Savings,Technical support was ignoring,15.1,0,Email,Basic,1
nan,50,Unemployed,High School,28732.13,674.7290374,Midwest,Joint,Product grade beat anticipations,50.3,2,Text,Basic,0
nan,42,nan,nan,35223.38,643.9652863,West Coast,Savings,Product standard transcended forecasts,34,2,Phone,Basic,0
ID_XXXX,35,Self-Employed,Bachelor,61617.21,750.9351311,Southwest,Checking,Delivery was postponed by 3 days,8.6,0,Email,Premium,0
nan,42,Freelancer,Bachelor,15745.28,775.6507222,Midwest,Checking,Billing concerns caused frustration,38.5,0,Email,Premium,0
nan,50,Salaried,High School,139468.7,826.0071567,Northeast,Checking,Product caliber surpassed hopes,4.9,0,Text,Basic,0
nan,,Self-Employed,PhD,13368.23,,Midwest,Checking,Competitive pricing compared to others,46.2,1,Email,Basic,0
nan,28,Freelancer,Bachelor,55746.33,758.3686081,Southwest,Checking,Technical support was delayed affecting my schedule,44.6,1,Email,Premium,0
ID_XXXX,42,Salaried,PhD,116476.19,761.6585685,Southwest,Checking,Product grade surpassed hopes,15.4,0,Phone,Basic,0
nan,28,Salaried,nan,56408.43,690.9747661,Southwest,Joint,Product caliber surpassed hopes,45.3,0,Text,Basic,0
nan,42,Salaried,High School,38070.26,674.1210807,Southwest,Joint,Excellent customer service experience,25.1,0,Email,Basic,0
nan,61,Unemployed,High School,54752.75,665.712884,Northeast,Joint,Excellent customer service experience,14.1,1,Phone,Enterprise,1
nan,35,Unemployed,,160505.25,693.6323378,Midwest,Savings,Excellent customer service experience,4.7,0,Email,Basic,0
nan,,nan,,395190.46,730.1310798,West Coast,Joint,Billing difficulties caused frustration,54.6,0,Phone,Basic,0
nan,50,Freelancer,Bachelor,84774.5,788.0056005,West Coast,Joint,Return process was confusing,28.4,1,Phone,Premium,1
nan,,Self-Employed,Associate,134060.63,775.2669169,Northeast,Savings,Product standard transcended forecasts,27.5,0,Text,Basic,0
nan,50,Salaried,Bachelor,1240.55,639.2291528,Midwest,Savings,Technical support was delayed causing inconvenience,35.8,0,Email,Basic,0
nan,28,nan,Associate,180480.92,680.5578376,Midwest,Checking,Loyalty program incentives are useful,51.8,1,Phone,Enterprise,0
nan,35,Self-Employed,High School,261816.68,784.9820187,West Coast,Joint,Product excellence surpassed forecasts,20,1,Phone,Basic,1
nan,35,Freelancer,Associate,72765.49,683.4453584,Northeast,Joint,Billing challenges caused frustration,15.4,0,Text,Enterprise,0
nan,28,Freelancer,High School,119138.62,717.1542918,West Coast,Savings,Technical support was negligent,16.5,0,Phone,Premium,0
nan,42,Unemployed,,61112.21,634.7355533,Northeast,Checking,Technical support was delayed causing inconvenience,19.5,1,Email,Enterprise,0
nan,42,Salaried,nan,28658.41,777.6516708,Southwest,Joint,Product standard transcended predictions,8.9,2,Email,Basic,1
nan,,Salaried,Master,162538.69,624.3625897,Midwest,Savings,Return process was convoluted,43.7,0,Text,Basic,0
nan,42,Freelancer,nan,77215.16,637.859471,Midwest,Savings,Product grade surpassed hopes,55.3,1,App,Basic,0
nan,50,Unemployed,Master,73612.79,772.540853,Midwest,Joint,Product standard transcended predictions,43.7,2,Email,Basic,1
nan,,Freelancer,Associate,91482.15,816.003084,Midwest,Savings,Product caliber outdid anticipations,18.2,1,Email,Basic,0
ID_XXXX,61,Self-Employed,Master,164726.94,705.4694458,Midwest,Savings,Highly recommend this service without hesitation,41.6,0,Phone,Basic,1
nan,35,Salaried,nan,111895.54,717.6568594,Midwest,Joint,Highly recommend this service,33.3,1,Email,Basic,0
nan,42,Freelancer,nan,20157.44,765.413978,Southwest,Checking,Delivery was postponed by 3 days,23.3,0,Email,Basic,1
nan,35,Freelancer,Bachelor,53456.74,734.4723907,Midwest,Joint,Product caliber transcended forecasts,35.3,0,Email,Enterprise,0
nan,35,Freelancer,High School,333799.42,701.339091,Southwest,Checking,Website user experience needs improvement,42.6,0,Phone,Premium,1
nan,35,Salaried,High School,68739.02,695.7273189,Midwest,Savings,Loyalty program incentives are advantageous,53.8,0,Text,Basic,1
ID_XXXX,61,nan,High School,236689.82,641.6601021,Midwest,Joint,Billing setbacks caused frustration,39.3,1,Email,Premium,0
ID_XXXX,42,Self-Employed,nan,142683.08,731.6470886,Northeast,Joint,Highly recommend this service without hesitation,21.9,1,App,Basic,0
nan,42,Freelancer,Associate,93218.18,715.4041589,Midwest,Checking,Loyalty program advantages are profitable,5.1,0,Phone,Basic,0
ID_XXXX,,Salaried,PhD,36533.58,698.107691,West Coast,Savings,Product grade beat anticipations,40.7,0,App,Basic,0
nan,28,Salaried,Associate,30843.49,669.9092602,Northeast,Joint,Billing concerns caused frustration,43.3,1,Email,Enterprise,0
